time,fdepan,fbelakang
19.64032,-4.3334165,4.372849
19.64544,-1.3830819,1.6460799
19.65056,1.9714446,-1.3015808
19.65568,5.1599431,-4.1722159
19.6608,6.5857472,-5.7777643
19.66592,5.8716364,-5.3634601
19.67104,3.8789203,-3.589962
19.67616,1.1033922,-1.1145339
19.68128,-2.6301358,1.9504688
19.6864,-6.1140494,5.0424199
19.69152,-7.2856593,6.2082009
19.69664,-5.9297013,4.8936734
19.70176,-3.2745275,2.2499774
19.70688,-0.064273492,-0.69503093
19.712,3.3957219,-3.55007
19.71712,5.8599319,-5.6207423
19.72224,6.1712499,-5.8351622
19.72736,4.7874298,-4.2882848
19.73248,2.5489163,-1.8497781
19.7376,-0.49314705,1.0696611
19.74272,-4.0533953,4.2552948
19.74784,-6.2873292,6.5496173
19.75296,-5.9121442,6.4357762
19.75808,-3.7311358,4.2192221
19.7632,-0.72647661,1.1562353
19.76832,2.638355,-2.06006
19.77344,5.4781313,-4.819931
19.77856,6.4507623,-6.0600853
19.78368,5.2876763,-5.3460603
19.7888,3.019901,-3.3517768
19.79392,0.22974215,-0.65365356
19.79904,-3.235724,2.4066808
19.80416,-6.243691,5.2307401
19.80928,-6.9793029,6.2110653
19.8144,-5.3727126,4.8806238
19.81952,-2.6349702,2.2689686
19.82464,0.71395832,-0.90287268
19.82976,4.1897297,-3.998431
19.83488,6.3643765,-5.9740415
19.84,6.1802831,-5.9847574
19.84512,4.2856569,-4.2569866
19.85024,1.6863346,-1.5946175
19.85536,-1.5575066,1.4902251
19.86048,-4.8737383,4.4907212
19.8656,-6.5141702,6.1079402
19.87072,-5.7353024,5.5319462
19.87584,-3.4352119,3.4986193
19.88096,-0.48996642,0.68103212
19.88608,2.884407,-2.4298041
19.8912,5.7596788,-4.9208283
19.89632,6.6722598,-5.7827506
19.90144,5.526731,-4.7872534
19.90656,3.1804583,-2.6232166
19.91168,0.081016801,0.2630145
19.9168,-3.4788499,3.4394178
19.92192,-6.1419115,5.7240858
19.92704,-6.4061565,5.906146
19.93216,-4.6864643,4.2251635
19.93728,-2.0971925,1.6280435
19.9424,0.9452523,-1.5139847
19.94752,4.0514369,-4.5358062
19.95264,5.931941,-6.2492542
19.95776,5.6814361,-6.0135093
19.96288,3.7798126,-4.2675962
19.968,1.0533931,-1.4094803
19.97312,-2.3580027,2.0860593
19.97824,-5.4722023,5.2467604
19.98336,-6.5630245,6.4955082
19.98848,-5.2881083,5.4860067
19.9936,-2.6181767,3.2719986
19.99872,0.49589565,0.39192092
20.00384,3.6871932,-2.7080934
20.00896,6.048224,-5.0051742
20.01408,6.518064,-5.570241
20.0192,5.141623,-4.5829129
20.02432,2.5434456,-2.5276244
20.02944,-0.82596612,0.46979529
20.03456,-4.4972816,3.8683634
20.03968,-6.8055143,6.0177588
20.0448,-6.6080618,5.7353315
20.04992,-4.3971558,3.8236969
20.05504,-1.3295205,1.17024
20.06016,2.0451076,-1.8743923
20.06528,5.0458226,-4.6404171
20.0704,6.4557238,-5.7962251
20.07552,5.8741813,-5.2001786
20.08064,3.8182342,-3.5025389
20.08576,0.88596576,-0.8995837
20.09088,-2.7843318,2.499727
20.096,-5.9944587,5.5021329
20.10112,-7.0333729,6.1946206
20.10624,-5.7255058,4.8037043
20.11136,-2.9703338,2.3854618
20.11648,0.36943457,-0.61100304
20.1216,3.7272689,-3.6560597
20.12672,5.9627295,-5.5548568
20.13184,6.2666683,-5.4757094
20.13696,4.9528217,-4.0407634
20.14208,2.5615115,-1.7966241
20.1472,-0.71235472,1.332991
20.15232,-4.1573377,4.700367
20.15744,-6.1233368,6.6001191
20.16256,-5.7690167,6.0077858
20.16768,-3.705055,3.8873544
20.1728,-0.75840998,0.97237128
20.17792,2.4769073,-2.3943679
20.18304,4.9715238,-5.282403
20.18816,5.6890697,-6.4018202
20.19328,4.703589,-5.5790467
20.1984,2.6018417,-3.6484208
20.20352,-0.407525,-0.81353998
20.20864,-3.9373667,2.749795
20.21376,-6.4263854,5.7877431
20.21888,-6.6836333,6.3023081
20.224,-4.8112712,4.6358604
20.22912,-1.6505077,2.0577316
20.23424,2.0391278,-1.0379326
20.23936,5.2874222,-3.9541891
20.24448,6.8393054,-5.5624957
20.2496,6.4159026,-5.0731816
20.25472,4.5375614,-3.3480635
20.25984,1.6918052,-0.99146271
20.26496,-1.9831995,1.9848439
20.27008,-5.364316,4.9718661
20.2752,-6.8039875,6.3298926
20.28032,-6.0160866,5.2723293
20.28544,-3.6964037,2.8822024
20.29056,-0.40243602,-0.13505709
20.29568,3.1856744,-3.4042943
20.3008,5.6839805,-5.8139429
20.30592,6.1192155,-6.2182741
20.31104,4.7996435,-4.8053961
20.31616,2.5412827,-2.4709692
20.32128,-0.6408546,0.47541836
20.3264,-4.2184052,3.8404601
20.33152,-6.4342732,6.1288414
20.33664,-6.3295674,6.1215205
20.34176,-4.4747629,4.2459583
20.34688,-1.5709924,1.5070943
20.352,2.0996869,-1.731269
20.35712,5.4141374,-4.7513933
20.36224,6.6879086,-6.1077223
20.36736,5.8918653,-5.2638359
20.37248,3.8062751,-3.1355536
20.3776,0.86230201,-0.43658146
20.38272,-2.7819145,2.738867
20.38784,-5.7229614,5.5847816
20.39296,-6.2977614,6.328938
20.39808,-4.8592348,4.951602
20.4032,-2.4842093,2.628103
20.40832,0.55569112,-0.1933037
20.41344,3.961489,-3.3353319
20.41856,6.1572552,-5.6858854
20.42368,6.0383005,-6.0414124
20.4288,4.3323483,-4.7224288
20.43392,1.7442217,-2.3777108
20.43904,-1.8049581,0.65737271
20.44416,-5.5209293,3.9505875
20.44928,-7.2534714,5.8659358
20.4544,-6.3593383,5.3253775
20.45952,-4.0750237,3.3334281
20.46464,-1.0740538,0.7557236
20.46976,2.5645649,-2.1299772
20.47488,5.7562442,-4.7099094
20.48,6.9039354,-5.6452503
20.48512,5.9942808,-4.6761713
20.49024,3.9814632,-2.5806723
20.49536,0.93914557,0.27351797
20.50048,-2.9820385,3.5650353
20.5056,-6.0589614,6.0899038
20.51072,-6.4695144,6.3428364
20.51584,-4.787735,4.437355
20.52096,-2.2912099,1.7609817
20.52608,0.75657851,-1.2632803
20.5312,3.9650514,-4.1720037
20.53632,5.8432655,-5.980195
20.54144,5.5937786,-5.8848147
20.54656,3.9651785,-4.369554
20.55168,1.5840461,-1.9398534
20.5568,-1.8772216,1.3376592
20.56192,-5.4903951,4.6803145
20.56704,-7.0207777,6.4008708
20.57216,-5.8788114,5.6168227
20.57728,-3.3336868,3.3542228
20.5824,-0.22508517,0.410806
20.58752,3.2177351,-2.7570035
20.59264,5.8769798,-5.1400223
20.59776,6.4348593,-5.7600465
20.60288,5.0814457,-4.6493287
20.608,2.842423,-2.5233805
20.61312,-0.16134574,0.35351425
20.61824,-3.8776984,3.6337855
20.62336,-6.4608631,6.0555291
20.62848,-6.4396167,6.1401935
20.6336,-4.3061905,4.359375
20.63872,-1.3828274,1.7231054
20.64384,1.9089774,-1.3911257
20.64896,5.0026937,-4.2834044
20.65408,6.4816775,-5.7376599
20.6592,5.8221464,-5.3551846
20.66432,3.7071674,-3.7932415
20.66944,0.96535379,-1.3410485
20.67456,-2.5716126,1.8546642
20.67968,-5.8944602,4.9199853
20.6848,-7.1319718,6.1021051
20.68992,-5.9167242,5.0436931
20.69504,-3.2565887,2.6674645
20.70016,0.031908173,-0.45737624
20.70528,3.5433023,-3.6889493
20.7104,6.0431352,-5.828372
20.71552,6.4106865,-5.9177046
20.72064,4.9131279,-4.3822856
20.72576,2.4299614,-1.8843653
20.73088,-0.6855104,1.2612703
20.736,-4.1061935,4.5269003
20.74112,-6.2317319,6.4532824
20.74624,-5.9490395,6.0973306
20.75136,-3.8274448,4.1546097
20.75648,-0.87558365,1.3299142
20.7616,2.3700387,-1.9729553
20.76672,5.2474737,-4.8177032
20.77184,6.4575052,-6.0056581
20.77696,5.5945415,-5.34553
20.78208,3.3001764,-3.5330946
20.7872,0.24170125,-0.794761
20.79232,-3.2562072,2.5752671
20.79744,-6.0886045,5.3741813
20.80256,-6.8304501,6.082159
20.80768,-5.3809824,4.8536754
20.8128,-2.6685574,2.490921
20.81792,0.68673229,-0.65078896
20.82304,4.0265007,-3.9281955
20.82816,6.1306653,-5.9494271
20.83328,6.1930056,-5.8655057
20.8384,4.5266199,-4.2956052
20.84352,1.7493107,-1.762249
20.84864,-1.7778593,1.5536704
20.85376,-5.090529,4.8244991
20.85888,-6.5467396,6.3967333
20.864,-5.7179999,5.6035609
20.86912,-3.3509893,3.6053517
20.87424,-0.20765543,0.91879284
20.87936,3.1541228,-2.2772381
20.88448,5.8222733,-4.8966384
20.8896,6.6446524,-5.6973438
20.89472,5.610445,-4.7714453
20.89984,3.2443249,-2.8642664
20.90496,-0.088573359,-0.039570838
20.91008,-3.8897848,3.4139547
20.9152,-6.54076,5.9574966
20.92032,-6.8266335,5.9562235
20.92544,-5.1503243,4.1879239
20.93056,-2.4197066,1.6402446
20.93568,0.95568472,-1.5259736
20.9408,4.2077956,-4.6624846
20.94592,5.9469533,-6.3364649
20.95104,5.85039,-5.8425889
20.95616,4.2650466,-4.0401268
20.96128,1.5696698,-1.3864576
20.9664,-2.0655136,2.0828764
20.97152,-5.3270392,5.4561934
20.97664,-6.3728237,6.7664771
20.98176,-5.1781864,5.6258407
20.98688,-2.7722454,3.4108779
20.992,0.31065688,0.66310191
20.99712,3.6737075,-2.5977538
21.00224,5.9865203,-5.207181
21.00736,6.2796454,-5.8364353
21.01248,4.9838643,-4.774416
21.0176,2.6515863,-2.7625206
21.02272,-0.76362616,0.13591167
21.02784,-4.6528769,3.6803615
21.03296,-6.9490232,6.043222
21.03808,-6.6556439,5.7031846
21.0432,-4.5812497,3.5879519
21.04832,-1.6300246,0.87900692
21.05344,1.8584692,-2.16414
21.05856,4.9180894,-4.9340901
21.06368,6.108274,-6.0240126
21.0688,5.4366565,-5.1241078
21.07392,3.7014422,-3.1876466
21.07904,1.0018672,-0.6900444
21.08416,-2.7269535,2.5502286
21.08928,-5.8533664,5.6226578
21.0944,-6.5897417,6.4747138
21.09952,-5.1434541,4.965394
21.10464,-2.5093997,2.4826455
21.10976,0.81204838,-0.4432655
21.11488,4.2707715,-3.4953244
21.12,6.3386774,-5.492897
21.12512,6.1632347,-5.3928485
21.13024,4.5943031,-3.8223119
21.13536,2.3042636,-1.6306901
21.14048,-0.92990851,1.1621767
21.1456,-4.6064401,4.3725305
21.15072,-6.5885963,6.3774238
21.15584,-6.1510715,5.7299209
21.16096,-4.2303643,3.3881736
21.16608,-1.3781202,0.45854911
21.1712,2.1255133,-2.7507439
21.17632,5.0894608,-5.5498705
21.18144,5.8997531,-6.5365615
21.18656,4.7613492,-5.4579916
21.19168,2.7433152,-3.1980441
21.1968,-0.048497666,-0.33218315
21.20192,-3.5696881,2.9354625
21.20704,-6.1480184,5.8271046
21.21216,-6.2299509,6.5344458
21.21728,-4.3494468,5.1096845
21.2224,-1.5966917,2.7065077
21.22752,1.7463845,-0.23468108
21.23264,5.1808081,-3.2440896
21.23776,7.0929909,-5.2073932
21.24288,6.597579,-5.1360965
21.248,4.5479937,-3.579989
21.25312,1.7537636,-1.2072617
21.25824,-1.9340909,1.7231054
21.26336,-5.5973911,4.6345873
21.26848,-7.2167034,5.8850331
21.2736,-6.2738433,4.869802
21.27872,-4.0050502,2.5718722
21.28384,-1.0610769,-0.27669504
21.28896,2.4582052,-3.339788
21.29408,5.3372941,-5.6900229
21.2992,6.1005135,-6.2320666
21.30432,4.832849,-4.9554152
21.30944,2.6809752,-2.6729755
21.31456,-0.27622938,0.36539698
21.31968,-3.9175198,3.8156335
21.3248,-6.3137918,6.3505816
21.32992,-6.108706,6.336895
21.33504,-3.9668827,4.443933
21.34016,-1.2262142,1.8259122
21.34528,1.9990523,-1.30296
21.3504,5.1731744,-4.2473316
21.35552,6.7057199,-5.6960707
21.36064,5.9889374,-5.1505256
21.36576,3.9146705,-3.2713561
21.37088,1.1868515,-0.60633481
21.376,-2.4022768,2.5882108
21.38112,-5.6738529,5.434444
21.38624,-6.6373234,6.2103229
21.39136,-5.215209,4.8790321
21.39648,-2.7101598,2.4651396
21.4016,0.075927824,-0.43806681
21.40672,3.1952164,-3.5107083
21.41184,5.4543405,-5.7005267
21.41696,5.5955596,-6.0928688
21.42208,4.0444393,-4.9075661
21.4272,1.6634343,-2.7478793
21.43232,-1.4312999,0.28221783
21.43744,-4.955544,3.7688453
21.44256,-6.8866835,5.9295931
21.44768,-6.1176119,5.6637173
21.4528,-3.5974231,3.8632708
21.45792,-0.49352869,1.3847657
21.46304,2.9051447,-1.5243821
21.46816,5.9346128,-4.0591178
21.47328,7.1034236,-4.9486251
21.4784,6.1423702,-4.1561956
21.48352,3.9836261,-2.4789264
21.48864,1.1645873,-0.044345152
21.49376,-2.4951506,3.0647933
21.49888,-5.755022,5.6988349
21.504,-6.6634045,5.9204688
21.50912,-5.2449794,4.1599145
21.51424,-2.7394216,1.5792395
21.51936,0.15137191,-1.5463439
21.52448,3.1608658,-4.6803088
21.5296,5.0636344,-6.5078096
21.53472,4.9159265,-6.1935539
21.53984,3.3239675,-4.5153298
21.54496,1.0554286,-2.0627124
21.55008,-1.8670436,1.1563414
21.5552,-4.9106336,4.5967112
21.56032,-6.3500509,6.3296804
21.56544,-5.3420515,5.6005902
21.57056,-2.748836,3.5486965
21.57568,0.45505661,0.92643178
21.5808,3.7207804,-2.0740647
21.58592,6.1669245,-4.5129957
21.59104,6.6702242,-5.0527053
21.59616,5.3152843,-3.927665
21.60128,2.8676133,-2.0888119
21.6064,-0.20867322,0.36645794
21.61152,-3.7003477,3.3404305
21.61664,-6.1662116,5.668067
21.62176,-6.3674803,5.6362381
21.62688,-4.6458797,3.8505392
21.632,-1.8503772,1.4284773
21.63712,1.4115299,-1.5673509
21.64224,4.4146624,-4.4771352
21.64736,5.8851223,-5.9782853
21.65248,5.3746982,-5.4139614
21.6576,3.4803262,-3.6214724
21.66272,0.70161754,-1.1363896
21.66784,-2.7016358,1.9337057
21.67296,-5.6174927,4.8445511
21.67808,-6.6424127,5.9368076
21.6832,-5.5641856,4.7822728
21.68832,-3.1596439,2.5853462
21.69344,0.077708967,-0.10524416
21.69856,3.5139134,-3.0956614
21.70368,5.9117122,-5.2360387
21.7088,6.2983475,-5.3882866
21.71392,4.9955692,-3.8426824
21.71904,2.6762679,-1.5746715
21.72416,-0.39887375,1.3454043
21.72928,-3.6558189,4.520216
21.7344,-5.5465012,6.4046903
21.73952,-5.2376003,5.9364896
21.74464,-3.4319041,3.8775935
21.74976,-0.90560865,1.2706066
21.75488,2.0844197,-1.7861205
21.76,4.6539717,-4.7211556
21.76512,5.5456877,-6.1171646
21.77024,4.6037178,-5.5132675
21.77536,2.5534964,-3.69192
21.78048,-0.30867162,-1.206519
21.7856,-3.7988193,1.9554553
21.79072,-6.4081922,4.7023826
21.79584,-6.7160754,5.4139676
21.80096,-5.099689,4.0868144
21.80608,-2.4789932,1.96946
21.8112,0.78774852,-0.49567685
21.81632,4.2604666,-3.1747029
21.82144,6.3793893,-4.9584923
21.82656,6.4217548,-4.8630061
21.83168,5.0030756,-3.3499732
21.8368,2.5892463,-1.1170802
21.84192,-0.84148753,1.7527062
21.84704,-4.3997002,4.841156
21.85216,-6.0846605,6.312387
21.85728,-5.3289475,5.3687706
21.8624,-3.3000996,3.0828297
21.86752,-0.68283868,0.38332719
21.87264,2.4533706,-2.5287914
21.87776,5.0400977,-5.0470824
21.88288,5.6092997,-5.8805709
21.888,4.5058823,-4.923799
21.89312,2.6027322,-3.0437806
21.89824,-0.11389102,-0.48294535
21.90336,-3.7284641,2.7059772
21.90848,-6.384656,5.414392
21.9136,-6.5081906,5.7973976
21.91872,-4.7355728,4.0585933
21.92384,-2.1428661,1.5085796
21.92896,1.076548,-1.3615249
21.93408,4.3638997,-4.1438885
21.9392,6.0659084,-5.7188811
21.94432,5.5375452,-5.2011333
21.94944,3.7543676,-3.2818596
21.95456,1.4289596,-0.75189829
21.95968,-1.675698,2.1952319
21.9648,-4.6888814,5.1612473
21.96992,-5.7459893,6.5256395
21.97504,-4.4984264,5.4988441
21.98016,-2.1732728,3.273484
21.98528,0.50022131,0.54873061
21.9904,3.5163307,-2.40328
21.99552,5.7559896,-4.8416805
22.00064,5.8883028,-5.5690737
22.00576,4.2182279,-4.5310321
22.01088,1.824882,-2.5895844
22.016,-1.1750699,-0.020155299
22.02112,-4.7468958,2.9096813
22.02624,-7.0293021,5.0293698
22.03136,-6.6952105,4.8700142
22.03648,-4.5563135,3.0517435
22.0416,-1.8277313,0.69567335
22.04672,1.4697987,-1.969242
22.05184,4.7575321,-4.4232388
22.05696,6.3796439,-5.4696617
22.06208,5.7828341,-4.5935225
22.0672,3.8990219,-2.5541482
22.07232,1.404278,0.067798153
22.07744,-1.9804006,3.1292996
22.08256,-5.0514712,5.8158584
22.08768,-5.8772845,6.4689846
22.0928,-4.3829064,4.9522386
22.09792,-1.9801462,2.4216404
22.10304,0.65403563,-0.46490905
22.10816,3.555007,-3.4313488
22.11328,5.5834732,-5.4510951
22.1184,5.550395,-5.6387787
22.12352,3.8478775,-4.2769327
22.12864,1.4321402,-1.9996915
22.13376,-1.56514,0.93258536
22.13888,-4.8649602,4.0797062
22.144,-6.6719284,5.753262
22.14912,-5.9247394,5.1792836
22.15424,-3.5425894,3.084209
22.15936,-0.75332099,0.32104892
22.16448,2.2471399,-2.5673041
22.1696,4.8991332,-5.0110097
22.17472,5.9156561,-5.7884798
22.17984,4.9294124,-4.7951045
22.18496,2.7173615,-2.7056532
22.19008,-0.047352646,0.11097915
22.1952,-3.2083707,3.2798498
22.20032,-5.6451001,5.7902894
22.20544,-5.7710524,6.1953635
22.21056,-3.7751555,4.6369214
22.21568,-0.83410847,2.203083
22.2208,2.1924334,-0.68813467
22.22592,4.9507861,-3.47697
22.23104,6.5062318,-5.0584345
22.23616,5.9949169,-4.8756313
22.24128,3.8824828,-3.4631774
22.2464,1.0008494,-1.2780275
22.25152,-2.4202154,1.4664596
22.25664,-5.6748705,4.1349821
22.26176,-7.227263,5.2065501
22.26688,-6.3776584,4.1785874
22.272,-3.8858409,2.0401199
22.27712,-0.79835844,-0.67158377
22.28224,2.4510806,-3.4955366
22.28736,4.9871721,-5.5075383
22.29248,5.8254542,-5.6586185
22.2976,4.8792858,-4.1652136
22.30272,2.773849,-1.8756654
22.30784,-0.016818782,1.0682819
22.31296,-3.093996,4.2970967
22.31808,-5.1424365,6.4991155
22.3232,-5.0877299,6.3516426
22.32832,-3.2775807,4.4404321
22.33344,-0.60586786,1.7999188
22.33856,2.3342886,-1.313888
22.34368,4.8529506,-4.2996368
22.3488,5.9003892,-5.7663059
22.35392,5.0590544,-5.2643666
22.35904,2.9256277,-3.5120876
22.36416,0.058370851,-1.0568178
22.36928,-3.231144,1.9815549
22.3744,-5.9303374,4.8433843
22.37952,-6.6338882,5.7016993
22.38464,-5.2389998,4.3540702
22.38976,-2.6022735,2.0573072
22.39488,0.58953285,-0.70044184
22.4,3.7544949,-3.6225333
22.40512,5.7749462,-5.6079049
22.41024,5.8423748,-5.6176658
22.41536,4.2473621,-4.0955086
22.42048,1.5771761,-1.7423029
22.4256,-1.7375292,1.2076918
22.43072,-4.8816266,4.3454762
22.43584,-6.3061581,6.1801915
22.44096,-5.5668573,5.5564542
22.44608,-3.215241,3.5388296
22.4512,-0.043281462,1.0276473
22.45632,3.3310919,-1.8147664
22.46144,5.9851208,-4.2826619
22.46656,6.7725129,-5.1148772
22.47168,5.678637,-4.1365676
22.4768,3.3692594,-2.1836617
22.48192,0.074655578,0.27659476
22.48704,-3.6401703,3.1591127
22.49216,-6.287838,5.4177871
22.49728,-6.6766357,5.4383693
22.5024,-5.2145729,3.4768696
22.50752,-2.739676,0.90521258
22.51264,0.37948531,-1.8479744
22.51776,3.4079356,-4.5541611
22.52288,5.0937862,-6.1900525
22.528,5.0098181,-5.7778702
22.53312,3.5955915,-3.8582783
22.53824,1.2379957,-1.160049
22.54336,-1.9092821,2.0731156
22.54848,-4.7306108,5.2246923
22.5536,-5.6006989,6.7364521
22.55872,-4.3845606,5.778831
22.56384,-2.0491018,3.4073768
22.56896,0.85924864,0.62936342
22.57408,3.939352,-2.3022768
22.5792,6.0062399,-4.6682138
22.58432,6.1179433,-5.4386821
22.58944,4.6175852,-4.4778781
22.59456,2.2344174,-2.451978
22.59968,-1.0665475,0.18609501
22.6048,-4.6830292,3.2336979
22.60992,-6.7889748,5.3574185
22.61504,-6.4167161,5.2184329
22.62016,-4.258863,3.2306211
22.62528,-1.3749396,0.56061333
22.6304,1.9073235,-2.2453034
22.63552,4.7749619,-4.6607871
22.64064,5.857769,-5.7526197
22.64576,5.0565095,-5.0699987
22.65088,3.1472528,-3.173748
22.656,0.49615011,-0.61821753
22.66112,-2.8885286,2.4350085
22.66624,-5.7585845,5.0814629
22.67136,-6.414299,5.8922477
22.67648,-4.9161043,4.5716724
22.6816,-2.2468085,2.079057
22.68672,0.96866161,-0.74659353
22.69184,4.2861657,-3.4173441
22.69696,6.2703581,-5.0483556
22.70208,6.0975871,-4.8590803
22.7072,4.4764934,-3.2618074
22.71232,2.1710596,-0.92419791
22.71744,-0.875202,1.7956749
22.72256,-4.1217151,4.6136866
22.72768,-5.8205428,6.1439066
22.7328,-5.2907801,5.3947639
22.73792,-3.4177821,3.1151888
22.74304,-0.87901872,0.15469064
22.74816,2.1029947,-2.9439445
22.75328,4.6357784,-5.4778314
22.7584,5.3135028,-6.3912106
22.76352,4.1114864,-5.4415464
22.76864,1.9459996,-3.2826023
22.77376,-0.74581474,-0.44262892
22.77888,-3.888258,2.7384427
22.784,-6.1721911,5.3433075
22.78912,-6.1131587,5.9211054
22.79424,-4.0424542,4.6178241
22.79936,-1.214764,2.2592077
22.80448,1.9835309,-0.58564609
22.8096,5.205235,-3.3117788
22.81472,7.0382848,-4.9228439
22.81984,6.5506334,-4.7884207
22.82496,4.3879452,-3.2488639
22.83008,1.5343014,-0.76155299
22.8352,-1.9058471,2.1940649
22.84032,-5.247015,4.7992482
22.84544,-6.6972461,5.724298
22.85056,-5.6967535,4.6709781
22.85568,-3.2792346,2.4642909
22.8608,-0.44327506,-0.33727577
22.86592,2.6271594,-3.2708256
22.87104,5.0839901,-5.3722658
22.87616,5.6919956,-5.7798862
22.88128,4.4745851,-4.6260939
22.8864,2.2382343,-2.5267756
22.89152,-0.65841156,0.403061
22.89664,-4.0261693,3.671025
22.90176,-6.3538675,5.8753781
22.90688,-6.2422915,5.7534742
22.912,-4.1497045,3.894675
22.91712,-1.3129812,1.2759115
22.92224,1.8449835,-1.7641587
22.92736,4.7958269,-4.4717245
22.93248,6.3239193,-5.6501307
22.9376,5.7768545,-4.8886809
22.94272,3.6875749,-2.9424591
22.94784,0.91013837,-0.26863176
22.95296,-2.3835747,2.9199727
22.95808,-5.2510862,5.6940603
22.9632,-6.1536164,6.3255429
22.96832,-4.7429519,4.8150563
22.97344,-2.1588964,2.3337932
22.97856,0.67337376,-0.57397556
22.98368,3.4523368,-3.5946302
22.9888,5.3300424,-5.6518283
22.99392,5.4183359,-5.8670969
22.99904,3.786937,-4.6107101
23.00416,1.2583517,-2.4579194
23.00928,-1.8561023,0.49525827
23.0144,-5.1351848,3.7686331
23.01952,-6.9346471,5.7669482
23.02464,-6.2748609,5.4387937
23.02976,-3.7190497,3.5096533
23.03488,-0.37953562,0.9621861
23.04,3.081732,-1.895187
23.04512,5.880415,-4.3387866
23.05024,6.8903227,-5.1168933
23.05536,5.9020433,-4.1782632
23.06048,3.6095862,-2.2176123
23.0656,0.51790547,0.4156864
23.07072,-3.0516303,3.4973462
23.07584,-5.8057847,5.8731503
23.08096,-6.3720608,5.9718194
23.08608,-4.8849344,4.1677656
23.0912,-2.1716189,1.4512879
23.09632,1.0018672,-1.6102136
23.10144,3.8668342,-4.4750133
23.10656,5.4509053,-5.980938
23.11168,5.2369137,-5.5000052
23.1168,3.6365578,-3.7839053
23.12192,1.0531386,-1.394839
23.12704,-2.1452835,1.6044903
23.13216,-5.0599952,4.6132622
23.13728,-6.259594,5.99898
23.1424,-5.4220757,5.1235833
23.14752,-3.1203315,2.9999688
23.15264,0.098573774,0.25643656
23.15776,3.4814713,-2.7492585
23.16288,5.8243089,-5.0858073
23.168,6.2418594,-5.5514617
23.17312,5.0183425,-4.3067455
23.17824,2.6891174,-2.1665802
23.18336,-0.51172179,0.58734947
23.18848,-3.8694289,3.64779
23.1936,-5.8765216,5.8403668
23.19872,-5.7383556,5.6996837
23.20384,-3.9910555,3.8686817
23.20896,-1.2896992,1.3131511
23.21408,1.9718262,-1.6599725
23.2192,4.8131294,-4.3731613
23.22432,5.9412284,-5.7614255
23.22944,5.1775002,-5.1480856
23.23456,3.3055198,-3.2882254
23.23968,0.50531024,-0.83274335
23.2448,-2.9751685,2.1176758
23.24992,-5.7534952,4.681694
23.25504,-6.4131541,5.4153466
23.26016,-5.1147017,4.182301
23.26528,-2.8339493,2.0437272
23.2704,0.22757934,-0.55498445
23.27552,3.6513159,-3.3013813
23.28064,5.846446,-5.1872349
23.28576,6.0171814,-5.2428288
23.29088,4.6292901,-3.6946785
23.296,2.4089694,-1.3531435
23.30112,-0.75153983,1.6335605
23.30624,-4.1081018,4.7696476
23.31136,-5.7246156,6.4306841
23.31648,-5.042438,5.6306152
23.3216,-3.0825458,3.3724713
23.32672,-0.6414907,0.70872313
23.33184,2.2556639,-2.2586713
23.33696,4.7717814,-4.8426356
23.34208,5.4355111,-5.906034
23.3472,4.3431625,-5.1105275
23.35232,2.3130422,-3.1280208
23.35744,-0.35154626,-0.50628644
23.36256,-3.753273,2.6675706
23.36768,-6.2416553,5.3220882
23.3728,-6.2887287,5.826468
23.37792,-4.3586068,4.2931709
23.38304,-1.6506349,1.803526
23.38816,1.4168733,-0.95740592
23.39328,4.5408692,-3.5931449
23.3984,6.1815553,-5.1900992
23.40352,5.75001,-4.9748311
23.40864,3.9612346,-3.3957005
23.41376,1.5171261,-1.0110904
23.41888,-1.760684,1.8822492
23.424,-5.1667361,4.7693291
23.42912,-6.5282922,6.0826893
23.43424,-5.3701682,5.1431046
23.43936,-2.8985794,2.8477213
23.44448,0.028473113,0.089972183
23.4496,3.2031043,-2.7033191
23.45472,5.664515,-4.8357391
23.45984,6.0790124,-5.3125339
23.46496,4.7057519,-4.2280226
23.47008,2.4624035,-2.2251451
23.4752,-0.44352952,0.32932439
23.48032,-3.8914387,3.2132215
23.48544,-6.392035,5.3541293
23.49056,-6.4385991,5.3906264
23.49568,-4.5844302,3.6788762
23.5008,-1.9113177,1.1027631
23.50592,1.236469,-1.7838925
23.51104,4.2946897,-4.391304
23.51616,5.930923,-5.6976619
23.52128,5.4776225,-5.1421442
23.5264,3.695081,-3.2565029
23.53152,1.212042,-0.53217381
23.53664,-1.9762021,2.6226921
23.54176,-4.9709377,5.3318491
23.54688,-6.0247378,6.3395476
23.552,-4.7523665,5.1945615
23.55712,-2.2831948,2.7849126
23.56224,0.61904889,-0.20062432
23.56736,3.5598414,-3.2130034
23.57248,5.5671887,-5.3001208
23.5776,5.6729121,-5.7024364
23.58272,4.017086,-4.5170274
23.58784,1.5904074,-2.2983513
23.59296,-1.4288827,0.69100511
23.59808,-4.5874834,3.7824256
23.6032,-6.4271488,5.7088079
23.60832,-5.8840275,5.4701982
23.61344,-3.502768,3.583708
23.61856,-0.50917733,0.89640665
23.62368,2.6506958,-2.1690204
23.6288,5.1948028,-4.6414781
23.63392,6.1896977,-5.5870037
23.63904,5.262486,-4.9006701
23.64416,3.0368218,-3.0829298
23.64928,0.17121892,-0.4507983
23.6544,-3.228981,2.7049162
23.65952,-5.9449682,5.2806048
23.66464,-6.5992832,5.9144216
